order_id,product_id,quantity,price_per_unit
1187,46,1,94.35
1188,55,1,448.78
1189,10,3,378.49
1189,48,1,354.65
1190,75,5,445.18
1190,33,1,251.81
1190,82,5,163.39
1190,72,5,16.27
1191,20,3,391.93
1191,95,2,326.14
1192,29,1,244.9
1192,53,4,287.28
1192,5,5,334.58
1192,89,2,365.95
1193,71,1,445.71
1193,29,4,192.93
1193,12,2,155.89
1193,24,1,209.7
1194,84,5,424.49
1194,27,2,8.1
1194,23,4,126.48
1195,78,3,149.68
1195,87,3,326.87
1195,84,1,133.55
1195,93,2,344.95
1195,36,2,60.07
1195,18,1,42.48
1196,82,4,318.93
1196,51,2,467.5
1196,80,3,78.9
1196,28,5,428.89
1197,90,2,7.85
1197,4,5,8.26
1198,88,1,469.74
1198,92,4,362.36
1199,51,3,261.34
1199,71,5,57.97
1199,15,2,71.3
1199,17,4,36.51
1200,37,2,362.05
1200,69,5,341.02
1200,67,4,23.6
1201,6,2,216.57
1201,23,2,207.42
1201,65,4,27.86
1201,52,1,9.37
1202,93,4,61.05
1202,80,2,471.06
1202,43,5,213.01
1202,24,3,265.24
1202,1,2,119.64
1202,53,1,304.16
1203,14,3,96.54
1203,77,4,291.76
1204,67,4,229.07
1204,14,2,116.6
1204,73,1,355.02
1204,20,4,29.57
1205,71,4,436.39
1205,48,3,131.48
1205,1,1,168.22
1205,80,5,329.41
1206,51,3,55.34
1206,67,3,130.47
1206,7,4,156.86
1206,63,1,195.65
1206,61,1,73.54
1206,69,4,366.53
1207,25,4,420.09
1207,32,2,375.11
1207,13,1,177.11
1207,32,4,174.98
1207,92,4,169.74
1208,12,3,180.37
1208,50,2,379.24
1208,62,2,245.51
1208,40,5,192.63
1208,48,3,140.18
1208,78,1,133.91
1209,88,2,376.6
1209,44,5,121.26
1210,3,1,101.04
1210,1,3,260.1
1210,32,4,219.46
1210,27,1,414.21
1210,35,1,97.33
1210,21,1,104.43
1211,85,1,101.95
1211,96,3,92.89
1211,36,4,226.83
1211,32,1,80.69
1211,45,3,213.47
1212,65,5,173.03
1212,22,5,313.41
1212,41,2,254.28
1213,33,2,468.25
1213,59,1,145.31
1213,71,3,494.53
1213,65,5,301.54
1214,38,5,17.74
1214,82,2,419.35
1214,58,5,319.78
1214,41,4,82.57
1215,83,1,248.89
1216,93,3,298.6
1217,48,4,171.19
1217,80,4,312.75
1217,72,4,54.64
1217,52,1,28.58
1217,66,1,231.65
1217,54,3,267.52
1218,79,4,482.69
1218,16,3,76.83
1218,4,4,398.81
1219,40,1,298.5
1219,68,5,260.84
1220,77,2,207.59
1220,23,3,129.08
1220,95,1,338.32
1220,21,4,258.04
1220,92,5,178.52
1220,32,4,160.12
1221,71,3,284.42
1221,52,3,265.07
1222,78,2,392.77
1222,58,3,99.75
1222,13,3,272.44
1222,89,4,90.73
1222,21,2,150.78
1223,85,1,118.18
1223,22,3,422.22
1224,8,1,333.81
1225,34,4,371.27
1226,52,5,79.52
1227,54,4,104.36
1227,11,4,254.36
1228,76,4,238.61
1228,26,4,97.77
1228,78,5,139.41
1228,22,5,494.38
1228,54,4,154.66
1228,6,4,179.11
1229,93,2,192.49
1229,40,5,28.41
1229,65,5,122.88
1230,94,3,222.35
1230,14,4,342.01
1230,27,4,51.05
1230,97,5,467.33
1230,42,2,75.29
1231,97,4,254.85
1231,79,1,274.88
1232,20,4,112.76
1232,47,2,248.49
1232,45,1,42.42
1233,30,2,298.49
1233,71,1,52.56
1233,55,1,175.32
1234,89,2,320.07
1234,86,3,459.07
1235,15,1,29.24
1235,73,4,139.57
1236,62,3,204.53
1236,58,2,250.1
1236,36,1,105.91
1236,70,2,26.87
1236,71,1,307.7
1237,50,2,428.07
1237,97,4,21.16
1237,36,5,271.0
1237,74,1,49.55
1237,70,1,376.39
1238,15,3,270.87
1238,74,3,115.27
1239,74,3,368.78
1239,69,4,263.88
1239,87,5,386.7
1240,52,4,211.18
1240,6,5,140.1
1241,100,2,125.83
1241,57,3,489.91
1241,63,2,251.42
1241,41,3,203.96
1242,7,2,44.99
1242,36,2,9.47
1242,62,5,286.19
1243,24,1,145.44
1243,78,2,86.98
1243,46,5,156.74
1243,72,5,398.33
1244,13,3,317.4
1244,55,4,181.4
1244,18,1,260.0
1245,100,1,117.95
1245,66,4,50.09
1245,7,1,425.37
1245,5,3,114.2
1246,22,4,439.4
1246,65,2,20.73
1246,75,1,213.16
1247,71,5,150.99
1247,5,5,126.48
1248,24,1,109.38
1248,64,2,7.88
1248,68,4,318.24
1248,70,2,465.8
1249,40,5,270.67
1249,15,3,424.24
1249,48,5,317.62
1249,42,1,129.46
1250,65,2,42.37
1251,10,4,184.4
1251,35,1,324.48
1251,92,5,226.43
1251,94,3,448.04
1251,89,3,427.49
1252,4,1,161.23
1252,45,4,430.32
1252,16,3,71.23
1252,66,5,367.39
1252,15,3,223.07
1252,74,5,192.34
1253,74,5,233.12
1253,68,5,316.43
1253,5,1,415.6
1254,83,4,459.33
1254,42,4,345.5
1254,94,1,315.44
1254,98,5,444.64
1255,50,3,111.97
1255,56,2,453.99
1255,73,3,79.07
1256,59,2,64.69
1256,92,2,81.93
1256,68,5,453.01
1256,56,4,121.54
1256,80,3,30.81
1257,83,1,45.54
1257,92,1,315.97
1257,2,3,178.49
1257,6,4,174.95
1258,5,2,370.53
1258,98,4,344.08
1258,8,5,366.07
1258,82,4,83.9
1258,63,1,406.2
1258,13,1,296.25
1259,74,5,489.11
1259,59,3,85.87
1259,39,1,267.31
1259,35,2,272.02
1259,86,2,334.75
1260,89,3,19.06
1260,67,2,227.7
1260,48,5,6.86
1260,8,1,254.73
1260,17,4,473.95
1260,86,1,184.06
1261,26,1,62.56
1261,100,4,357.76
1261,52,2,445.38
1261,27,3,176.64
1261,23,5,96.48
1261,38,5,31.61
1262,85,4,331.07
1262,21,4,8.26
1262,14,5,167.76
1263,73,3,499.32
1263,1,3,40.46
1263,37,5,247.26
1263,43,2,319.64
1263,72,5,55.34
1263,28,2,216.12
1264,70,5,378.24
1264,88,1,14.81
1265,84,1,330.6
1265,30,4,130.91
1265,34,5,94.7
1265,52,2,136.94
1266,75,2,244.6
1266,69,5,386.27
1266,40,3,129.18
1266,63,4,270.57
1266,77,2,126.98
1267,34,3,210.09
1267,60,4,144.78
1267,67,5,330.87
1267,48,5,33.08
1267,44,2,45.25
1267,30,4,108.19
1268,7,4,81.18
1268,55,1,168.53
1268,7,2,359.09
1268,46,3,233.78
1268,75,3,275.74
1268,93,3,268.46
1269,66,4,401.54
1269,8,5,454.41
1269,23,1,387.91
1269,45,2,17.21
1269,44,2,33.18
1270,8,1,337.3
1270,25,1,289.58
1271,23,5,67.96
1271,39,4,453.66
1271,42,5,74.39
1271,60,2,444.86
1272,66,2,351.01
1272,60,5,100.82
1272,5,5,351.28
1272,99,3,168.24
1272,60,3,441.44
1272,3,2,82.44
1273,52,5,422.68
1273,97,4,369.86
1273,45,5,368.54
1273,88,4,86.48
1273,38,1,151.78
1274,100,5,126.05
1275,64,4,74.07
1275,36,1,208.88
1275,43,1,76.77
1275,100,1,79.68
1276,31,5,469.85
1276,9,1,343.86
1276,33,1,380.88
1276,30,2,63.2
1276,55,5,361.92
1277,14,3,200.31
1277,51,4,305.98
1277,51,3,47.28
1278,78,2,190.89
1278,53,1,93.6
1278,18,4,322.42
1279,82,2,133.77
1279,23,4,416.61
1279,50,2,449.95
1279,17,5,327.38
1280,56,2,487.84
1281,58,2,210.77
1281,81,2,126.28
1281,38,3,139.53
1281,44,2,392.8
1282,3,4,289.49
1282,12,1,351.6
1282,11,4,234.08
1282,99,4,12.37
1282,61,2,249.86
1283,83,4,420.22
1283,47,4,410.62
1283,29,5,19.09
1284,78,4,293.21
1284,33,1,491.1
1284,23,1,207.23
1284,83,3,492.41
1285,56,5,229.43
1285,93,2,12.28
1286,48,2,286.51
1286,73,3,14.09
1286,53,1,441.34
1286,17,3,294.56
1287,18,4,278.24
1287,57,4,114.12
1287,33,5,479.6
1288,38,3,346.79
1288,96,3,430.71
1288,97,5,36.52
1289,10,4,494.52
1289,82,3,386.47
1289,6,2,6.88
1290,12,1,256.0
1290,28,5,49.39
1290,96,3,207.27
1290,48,5,341.67
1290,14,3,351.66
1291,90,5,179.26
1291,19,5,19.0
1291,100,3,13.52
1291,80,5,92.19
1291,22,3,216.74
1292,59,5,477.07
1292,94,2,113.0
1292,43,2,328.48
1292,74,2,442.43
1292,17,2,220.65
1292,56,2,114.02
1293,8,5,117.0
1293,58,3,364.27
1293,42,3,12.24
1293,10,4,472.87
1293,62,4,385.27
1294,55,1,367.0
1294,56,1,455.07
1294,75,3,416.77
1295,38,1,411.12
1295,90,5,97.02
1295,3,4,354.32
1295,19,3,73.87
1295,64,3,155.04
1296,13,4,433.79
1296,23,1,481.91
1296,5,2,295.78
1296,79,4,417.83
1297,29,2,14.74
1298,75,2,178.76
1299,65,4,94.44
1299,44,2,215.24
1300,53,2,436.9
1300,76,3,458.12
1300,1,2,305.29
1300,47,4,386.82
1300,83,4,425.69
1301,83,4,414.62
1301,54,1,40.09
1301,44,1,348.48
1301,19,4,487.65
1302,31,3,102.82
1303,30,5,260.78
1303,32,4,323.15
1303,86,4,319.78
1303,77,3,235.42
1303,84,2,388.92
1303,29,2,308.51
1304,100,1,139.01
1304,92,1,164.62
1304,66,1,459.77
1304,92,5,236.07
1304,11,2,295.65
1305,64,5,11.92
1305,54,5,464.87
1305,85,2,16.12
1305,68,2,129.37
1306,47,2,28.06
1306,73,3,151.43
1306,19,3,174.14
1306,75,2,279.01
1306,79,5,122.84
1306,62,2,133.7
1307,97,4,435.53
1307,79,4,281.71
1307,21,2,64.69
1307,14,1,265.15
1308,76,5,439.65
1308,22,1,484.36
1308,10,5,393.04
1309,80,2,104.52
1309,70,3,462.55
1309,86,5,346.43
1309,74,5,377.89
1310,52,5,95.81
1310,80,5,92.98
1310,60,1,315.84
1310,25,3,266.65
1310,12,5,348.09
1310,9,1,88.98
1311,9,5,146.32
1311,2,2,386.53
1311,60,4,351.48
1311,51,5,282.48
1311,85,5,223.88
1312,65,5,64.33
1313,81,4,11.06
1314,44,3,121.2
1314,10,4,81.73
1314,26,1,361.19
1314,36,2,200.33
1315,84,5,384.38
1315,96,1,78.64
1316,65,1,63.17
1316,1,4,14.03
1317,37,1,148.15
1317,72,2,254.81
1317,35,3,272.37
1317,62,5,466.01
1318,92,5,131.72
1318,39,5,10.2
1318,14,5,179.98
1319,30,4,383.15
1319,42,4,63.12
1319,100,5,68.15
1319,82,3,423.25
1319,10,5,465.49
1319,14,3,65.54
1320,55,5,279.74
1320,36,1,329.42
1320,3,1,181.82
1321,77,1,21.35
1321,96,1,341.51
1322,52,4,333.48
1323,78,4,437.6
1323,42,4,489.94
1324,79,1,446.37
1324,10,3,125.89
1324,92,4,39.56
1324,37,5,326.94
1324,4,2,234.82
1324,95,1,400.61
1325,87,3,279.31
1325,86,3,48.2
1326,45,2,46.5
1326,3,2,320.88
1326,20,5,247.8
1326,75,3,18.22
1326,18,2,405.05
1327,57,2,266.65
1327,72,2,371.71
1327,22,2,139.5
1327,96,5,439.41
1327,16,3,21.72
1328,87,4,483.29
1328,7,3,182.13
1328,11,2,436.34
1329,13,3,195.78
1329,96,2,135.69
1330,4,3,382.24
1330,89,5,487.55
1330,60,2,240.04
1330,81,2,403.82
1330,85,2,83.11
1330,73,2,470.54
1331,28,2,25.53
1331,88,5,298.44
1332,27,4,226.05
1332,50,5,415.76
1333,67,3,363.03
1333,93,2,386.9
1333,44,3,265.94
1333,80,5,473.52
1333,46,3,434.93
1333,49,4,398.62
1334,21,2,237.96
1334,1,4,178.44
1334,17,1,30.02
1335,54,3,86.39
1335,100,1,255.56
1335,51,5,492.18
1335,11,3,222.95
1336,32,3,34.53
1337,96,1,34.48
1337,87,4,121.03
1338,27,1,231.36
1338,64,3,418.38
1339,37,2,171.81
1339,4,5,72.64
1339,15,2,193.25
1340,50,2,358.83
1340,95,3,161.56
1340,44,2,122.53
1340,43,2,221.73
1340,42,5,172.67
1340,69,2,253.11
1341,90,1,338.5
1341,24,1,272.7
1342,32,2,108.02
1342,19,4,238.52
1342,95,2,85.92
1342,76,4,314.11
1342,3,3,247.39
1343,89,2,468.26
1343,68,1,47.97
1343,17,1,263.68
1344,8,5,145.49
1344,19,1,133.07
1344,75,5,338.61
1344,77,4,492.63
1345,12,4,310.24
1345,76,1,487.19
1346,16,3,62.92
1347,81,3,429.98
1348,34,5,227.35
1348,52,4,455.15
1348,70,5,302.27
1348,81,1,347.96
1349,16,3,65.67
1349,77,5,437.76
1349,69,3,36.98
1349,55,5,110.81
1349,38,3,482.32
1349,38,3,213.69
1350,35,3,99.22
1350,97,1,26.18
1350,98,4,456.81
1350,19,4,226.9
1351,90,2,230.08
1351,99,1,155.35
1351,9,5,143.23
1351,10,5,358.65
1351,5,4,126.61
1351,29,4,135.98
1352,43,5,23.4
1352,52,2,11.52
1352,2,3,484.34
1353,9,1,173.67
1353,5,2,340.77
1353,18,1,446.63
1354,57,4,371.96
1354,42,2,296.04
1355,19,4,423.26
1356,88,1,212.09
1356,27,1,17.14
1356,45,2,405.47
1357,67,2,14.32
1357,9,4,406.8
1357,66,4,491.7
1357,82,5,146.56
1358,61,3,340.31
1358,76,3,345.66
1358,98,1,238.05
1359,24,5,212.35
1359,53,3,376.4
1359,57,3,216.46
1360,85,3,474.52
1360,44,2,298.52
1361,46,5,266.45
1361,82,2,359.19
1362,85,1,199.32
1362,90,3,106.15
1362,91,3,133.34
1362,20,5,80.11
1362,99,3,50.02
1363,78,3,432.85
1363,97,2,283.97
1363,56,5,469.91
1363,41,5,349.38
1363,42,3,108.51
1363,87,5,101.01
1364,19,5,282.03
1364,35,4,379.04
1364,10,4,184.69
1364,81,4,121.55
1364,24,3,269.99
1364,92,5,163.03
1365,72,2,233.93
1365,20,3,26.27
1365,3,1,140.71
1365,13,4,126.14
1365,45,3,356.24
1366,72,2,435.12
1366,73,4,364.81
1367,82,5,239.48
1367,85,2,177.94
1367,23,5,138.59
1367,33,2,83.72
1368,39,3,225.08
1368,57,3,307.49
1368,46,3,196.33
1368,4,5,130.53
1368,85,1,417.67
1368,56,4,93.71
1369,56,3,72.96
1369,17,1,210.95
1369,98,1,158.0
1369,91,5,203.1
1369,43,5,13.82
1370,24,3,391.08
1370,77,5,77.53
1371,22,2,340.16
1371,32,5,27.91
1371,5,2,72.48
1371,86,3,322.29
1371,90,2,282.68
1372,66,3,169.47
1372,50,2,496.7
1372,61,4,349.19
1372,96,2,200.78
1373,10,3,26.62
1373,5,2,117.43
1374,7,3,133.32
1374,99,2,130.89
1374,89,1,142.97
1374,14,2,488.93
1374,31,1,404.4
1375,63,3,268.81
1375,94,4,342.18
1375,29,5,281.66
1375,54,5,93.35
1375,83,2,397.94
1376,56,4,254.97
1376,30,2,367.87
1376,98,3,385.6
1377,84,4,257.93
1377,90,3,5.3
1377,49,1,453.03
1377,44,5,125.4
1378,15,5,39.26
1379,76,4,258.85
1379,7,5,213.07
1379,8,5,127.16
1380,74,2,467.25
1380,88,5,302.27
1380,87,5,213.55
1381,70,2,469.6
1382,24,2,33.6
1383,52,1,190.82
1383,53,5,343.58
1383,97,2,117.9
1383,80,2,155.35
1383,21,4,321.06
1384,80,1,29.36
1384,22,2,130.06
1384,33,5,152.17
1385,11,1,398.4
1385,24,3,347.6
1386,63,1,220.17
1386,99,3,365.06
1387,22,3,250.04
1387,91,5,162.63
1388,2,1,465.01
1389,4,1,196.67
1390,87,1,113.77
1390,11,5,126.55
1390,17,1,255.89
1390,21,1,131.59
1390,19,2,364.07
1391,9,5,11.95
1392,35,2,475.1
1392,71,3,364.91
1392,56,5,237.22
1392,13,5,483.73
1392,6,1,314.99
1393,31,4,474.77
1394,60,1,272.06
1394,91,1,397.68
1394,66,5,191.47
1394,44,3,121.71
1395,44,4,258.67
1395,35,1,491.01
1395,80,4,480.8
1395,28,5,381.96
1395,76,3,448.07
1395,57,4,105.44
1396,81,5,309.53
1396,2,5,192.23
1397,25,2,22.58
1397,1,4,20.08
1397,80,5,451.39
1397,8,1,80.39
1397,7,1,192.9
1397,32,5,436.31
1398,99,4,57.62
1398,23,4,307.67
1398,59,1,406.31
1399,27,4,470.42
1400,93,1,162.36
1400,71,2,40.36
1401,28,3,260.29
1401,62,3,358.44
1401,7,5,39.33
1401,39,3,21.71
1401,78,2,337.49
1401,44,5,209.9
1402,43,2,46.29
1402,74,2,223.38
1402,47,2,148.21
1402,38,3,442.65
1402,90,1,314.63
1403,58,5,328.27
1403,49,2,387.76
1403,59,2,280.45
1403,91,2,330.82
1403,26,1,84.34
1403,9,3,459.16
1404,35,5,241.09
1404,60,4,9.44
1405,33,2,91.34
1405,34,3,235.68
1406,1,5,299.5
1406,75,3,121.68
1406,59,5,303.28
1406,47,2,307.41
1407,43,3,364.17
1407,28,1,365.59
1408,66,5,197.87
1409,71,1,57.32
1409,85,2,452.97
1410,6,1,67.91
1410,25,5,449.21
1411,41,3,398.84
1411,18,1,317.19
1412,14,1,187.92
1412,74,5,226.03
1412,6,2,458.08
1412,35,3,487.43
1412,23,3,431.32
1413,83,4,483.27
1413,33,3,16.18
1413,78,2,67.65
1413,82,3,466.65
1413,62,4,135.89
1413,78,5,173.49
1414,69,5,189.4
1414,25,2,423.07
1414,98,4,106.32
1414,87,1,39.5
1415,12,2,276.51
1415,92,2,137.25
1415,44,1,446.93
1415,3,4,314.07
1415,38,3,483.83
1416,10,5,255.8
1416,88,4,309.48
1416,65,3,314.95
1416,6,3,380.22
1417,4,1,169.31
1417,32,4,460.51
1417,23,1,43.13
1417,14,3,442.53
1418,19,1,244.05
1418,66,2,452.37
1418,84,2,338.5
1418,64,1,223.66
1418,2,4,307.71
1418,3,1,145.93
1419,44,4,304.15
1420,92,5,483.18
1420,75,2,195.71
1420,48,3,454.58
1420,62,2,297.12
1420,55,4,487.38
1421,46,5,91.31
1421,5,1,278.8
1421,22,3,390.67
1421,8,5,36.18
1421,61,2,361.03
1422,68,1,271.2
1422,41,2,480.17
1422,16,2,394.95
1422,92,1,463.84
1422,42,3,279.33
1423,97,3,491.52
1423,67,1,100.51
1423,31,1,150.45
1424,52,3,146.89
1424,75,3,490.39
1424,76,5,144.66
1425,87,5,80.47
1425,14,4,493.15
1426,14,2,462.05
1426,20,4,181.31
1426,64,1,448.21
1426,100,3,342.4
1427,85,5,227.17
1428,54,2,378.4
1428,22,1,346.43
1428,74,2,390.43
1428,6,1,201.53
1428,64,3,253.36
1429,28,5,293.05
1429,15,3,34.2
1429,59,4,325.3
1430,55,2,463.82
1430,63,3,263.68
1430,92,1,9.62
1430,83,1,21.23
1430,18,5,490.77
1431,91,4,402.44
1431,31,3,447.37
1431,16,4,362.43
1432,69,2,485.78
1432,61,3,250.04
1432,65,3,248.38
1432,5,4,428.66
1433,20,1,29.82
1433,18,1,76.19
1434,31,1,97.62
1434,61,4,151.49
1434,89,1,235.68
1435,75,3,71.04
1435,73,4,40.01
1435,2,3,146.62
1435,26,4,388.9
1435,34,5,223.68
1436,40,2,257.02
1436,67,4,385.16
1437,81,3,238.44
1437,6,3,440.03
1437,45,5,93.66
1437,39,1,124.78
1438,65,2,474.41
1439,99,2,131.5
1439,26,3,120.44
1439,19,3,210.13
1439,97,5,403.74
1439,22,4,396.02
1440,60,5,213.94
1440,40,5,254.63
1440,33,3,418.25
1440,11,5,132.34
1440,29,3,347.21
1440,92,4,235.28
1441,99,2,445.97
1441,1,5,211.49
1441,58,2,491.71
1441,30,1,386.97
1441,92,4,432.04
1441,94,1,249.67
1442,49,5,79.76
1442,60,2,76.35
1443,81,4,270.26
1444,95,2,234.4
1444,50,1,461.9
1444,100,5,48.33
1444,9,1,455.26
1444,91,4,454.29
1444,82,5,302.59
1445,28,3,185.8
1445,7,4,447.75
1446,58,1,358.78
1446,52,4,111.42
1446,44,3,289.45
1446,51,1,479.83
1446,35,2,195.19
1446,88,5,13.54
1447,29,4,71.76
1447,20,1,136.64
1448,3,1,266.01
1448,45,5,236.47
1448,52,5,369.41
1448,53,3,62.84
1449,94,4,245.21
1449,25,2,334.91
1449,35,2,85.54
1449,41,2,353.1
1449,80,4,359.47
1449,73,5,21.26
1450,18,3,477.1
1450,33,5,249.4
1451,86,1,442.84
1451,29,2,282.52
1451,34,1,388.88
1451,53,3,395.8
1452,22,3,185.43
1452,11,5,315.79
1452,73,4,305.92
1452,28,4,243.63
1452,76,1,328.16
1452,86,3,204.27
1453,84,2,98.19
1453,62,4,356.65
1454,47,2,493.22
1454,49,5,329.79
1454,96,3,393.88
1454,12,1,436.94
1455,56,1,288.96
1455,86,3,310.18
1455,31,1,136.62
1455,58,1,352.12
1455,65,4,435.27
1455,62,3,362.34
1456,2,2,321.65
1457,54,4,488.32
1457,22,4,290.78
1458,13,4,45.56
1458,98,2,343.93
1459,99,1,487.79
1459,73,1,115.59
1460,12,3,389.23
1460,34,2,497.16
1460,29,1,461.76
1461,85,3,78.51
1461,14,2,338.42
1461,36,4,126.49
1461,86,2,107.02
1462,44,4,259.99
1462,25,2,32.62
1462,43,3,183.07
1462,30,4,190.61
1463,58,2,102.68
1464,32,4,81.38
1464,100,1,203.09
1465,83,3,8.87
1465,13,4,382.02
1466,25,3,474.75
1466,38,4,272.31
1466,84,2,16.15
1466,17,1,486.91
1466,11,4,126.31
1467,100,4,468.4
1467,72,2,199.72
1468,19,1,483.4
1469,7,4,80.52
1469,8,3,391.27
1469,1,4,87.81
1469,50,5,427.24
1469,78,5,326.04
1470,74,3,134.76
1470,95,5,233.02
1470,58,4,80.19
1470,36,1,446.11
1470,38,3,448.72
1470,71,2,91.77
1471,54,1,106.13
1472,64,1,238.62
1472,69,1,454.96
1472,65,1,432.65
1473,19,4,308.28
1473,46,1,188.8
1473,35,1,486.5
1473,54,4,449.62
1474,28,3,276.99
1474,41,4,61.18
1475,48,1,41.39
1476,35,1,346.69
1477,27,5,334.25
1477,97,2,31.03
1477,94,4,9.53
1477,18,4,333.17
1478,34,2,360.55
1478,99,1,282.69
1479,31,3,39.18
1479,38,2,343.85
1479,45,2,171.4
1479,26,5,94.0
1479,43,1,108.15
1479,11,4,356.55
1480,67,3,350.66
1480,83,3,99.87
1480,81,2,174.09
1480,6,4,338.03
1480,49,5,93.31
1480,27,5,29.24
1481,27,1,321.53
1481,10,5,419.28
1481,29,5,463.16
1481,32,2,134.46
1481,20,2,22.14
1481,31,5,336.25
1482,64,3,360.14
1482,37,1,110.37
1482,21,2,125.83
1483,68,3,168.39
1483,54,3,226.94
1483,37,2,308.96
1484,70,4,240.19
1484,80,3,65.95
1484,57,2,197.45
1484,34,2,328.56
1484,63,5,187.81
1484,52,4,478.72
1485,46,4,431.42
1485,63,4,450.68
1485,76,3,454.35
1485,10,3,182.35
1485,14,5,130.01
1485,79,1,167.03
1486,30,5,219.18
1486,31,5,219.45
1486,19,2,41.5
1486,37,3,188.46
1487,97,4,105.81
1487,54,3,407.51
1487,35,4,295.65
1487,53,4,359.0
1487,78,3,483.94
1487,15,5,387.72
1488,52,2,153.66
1488,50,4,498.48
1488,27,2,42.35
1488,22,3,218.57
1488,70,3,348.58
1489,83,1,200.63
1489,45,1,208.74
1489,57,5,31.58
1489,11,3,256.47
1489,71,5,207.27
1490,23,1,421.58
1490,77,4,450.94
1491,77,1,175.06
1492,61,1,22.86
1492,43,1,374.44
1492,95,3,470.47
1492,8,5,15.73
1493,69,2,332.37
1493,16,5,178.76
1493,59,4,47.43
1493,21,3,346.12
1493,72,4,200.36
1494,24,3,331.82
1495,53,3,158.97
1496,87,1,60.61
1496,77,4,43.02
1496,84,1,463.39
1496,97,1,198.59
1496,86,3,205.47
1496,64,2,55.92
1497,39,2,56.94
1497,17,3,98.32
1498,19,3,400.62
1498,1,1,382.97
1498,60,5,59.49
1499,80,4,200.56
1499,52,2,421.02
1499,93,2,445.83
1499,69,3,355.47
1499,54,4,22.22
1500,14,4,293.81
1501,33,5,145.93
1501,30,1,128.93
1501,83,2,327.63
1501,5,2,214.03
1501,40,2,32.48
1502,25,5,27.85
1502,4,2,328.03
1503,28,4,340.89
1503,98,5,128.32
1503,32,1,361.69
1503,37,5,25.39
1504,14,5,322.76
1504,35,4,480.52
1504,65,5,474.42
1504,35,4,271.53
1505,73,1,160.61
1505,13,3,115.55
1505,49,2,335.24
1506,60,1,326.48
1507,54,3,293.41
1507,52,3,385.98
1507,18,4,121.74
1507,11,4,105.91
1508,44,1,118.79
1508,86,3,352.23
1509,72,1,461.28
1510,81,5,499.23
1510,57,1,369.35
1510,30,5,56.85
1510,75,1,117.75
1511,26,3,254.07
1511,15,4,389.31
1511,75,1,186.61
1512,57,3,456.22
1513,29,5,71.05
1513,77,1,433.04
1513,63,1,28.35
1514,34,5,118.2
1514,60,4,319.77
1514,95,5,468.59
1514,51,3,406.4
1515,54,5,141.52
1516,46,2,391.25
1516,92,5,432.35
1517,20,2,464.73
1517,52,5,270.36
1518,50,5,240.57
1519,80,3,95.38
1519,41,1,38.89
1519,11,5,128.11
1519,2,3,474.74
1520,1,2,72.23
1520,43,1,108.93
1520,58,1,108.31
1520,6,4,281.03
1521,93,2,348.36
1522,22,1,241.22
1522,28,3,295.21
1522,91,3,450.53
1522,43,3,154.19
1522,66,2,72.83
1523,65,2,376.26
1524,77,3,200.04
1524,3,2,7.42
1525,54,5,355.68
1525,24,5,362.48
1526,74,4,150.49
1526,76,3,333.85
1527,71,5,156.46
1527,23,3,214.49
1527,55,2,366.49
1527,56,1,8.63
1528,46,4,82.07
1528,56,3,200.75
1528,83,2,20.44
1528,35,3,371.51
1528,19,2,459.51
1528,89,1,162.72
1529,78,1,371.69
1530,73,3,64.3
1530,14,1,499.23
1531,44,3,202.4
1531,87,4,66.08
1531,30,1,180.98
1531,50,2,372.89
1531,95,2,94.06
1532,39,3,231.18
1532,57,5,422.21
1532,83,4,29.91
1532,8,5,345.83
1532,70,5,102.87
1532,37,5,114.56
1533,34,3,69.99
1533,91,2,348.24
1533,20,2,260.41
1533,75,3,323.64
1533,33,2,421.85
1534,72,1,175.5
1534,76,2,64.48
1534,57,4,347.96
1534,85,1,256.31
1535,42,2,91.58
1535,15,3,206.55
1535,92,2,499.08
1535,55,5,356.79
1536,62,1,358.1
1536,88,3,377.62
1536,38,2,237.83
1536,19,1,217.12
1537,64,4,373.0
1537,77,5,90.92
1537,67,3,19.17
1538,64,3,289.67
1538,49,5,278.17
1539,88,2,287.6
1539,65,5,325.19
1539,12,4,101.05
1539,15,3,248.3
1539,44,5,87.38
1540,71,4,115.93
1540,83,4,293.07
1540,62,3,253.87
1540,47,5,197.8
1540,96,5,109.12
1541,15,5,257.1
1541,51,2,345.93
1541,77,5,27.81
1541,89,5,114.83
1542,13,2,337.53
1542,66,4,115.21
1543,15,3,478.14
1543,8,1,271.03
1543,17,2,143.59
1544,22,5,38.4
1545,96,5,219.99
1545,57,4,266.92
1545,71,5,364.8
1545,1,1,293.06
1545,25,2,190.39
1545,45,5,161.97
1546,6,4,432.18
1546,88,5,494.63
1547,32,3,119.32
1547,2,4,255.06
1547,11,1,188.84
1547,95,1,14.14
1548,78,2,361.31
1548,31,5,269.71
1548,58,1,307.73
1548,40,2,89.39
1548,37,2,111.0
1548,70,3,422.52
1549,38,1,256.16
1549,46,5,219.39
1549,61,1,150.39
1549,19,5,327.43
1549,63,4,492.91
1549,55,2,468.64
1550,63,4,335.11
1550,93,3,137.89
1550,60,2,357.44
1550,13,4,293.36
1550,81,4,284.94
1550,79,2,281.77
1551,67,4,128.02
1551,29,3,421.75
1552,77,1,253.55
1552,14,1,260.05
1552,66,5,259.96
1552,96,3,16.2
1553,33,2,199.98
1553,11,4,70.26
1553,11,5,274.94
1554,48,2,30.95
1555,38,5,304.04
